respondent_id,xyz_vaccine,seasonal_vaccine
41128,0.04752702,0.4958704
41129,0.026309952,0.18885028
41130,0.0165996,0.8011349
41131,0.011691483,0.43231896
41132,0.40130907,0.3162731
41133,0.032017592,0.5875118
41134,0.0071063065,0.017591702
41135,0.00840807,0.017268354
41136,0.18875544,0.30985212
41137,0.011332037,0.055009723
41138,0.13671006,0.18637852
41139,0.954259,0.96240324
41140,0.05442086,0.16033043
41141,0.35595924,0.29315332
41142,0.29599896,0.37590307
41143,0.20653684,0.79700094
41144,0.064326614,0.19874297
41145,0.8458373,0.9158191
41146,0.6771505,0.2965107
41147,0.036773756,0.23723441
41148,0.00627061,0.0042128605
41149,0.020336162,0.030334115
41150,0.18625417,0.506844
41151,0.011527107,0.9379878
41152,0.32057193,0.91249037
41153,0.011501544,0.11216632
41154,0.13961384,0.049946148
41155,0.2658,0.26619846
41156,0.053900953,0.008241592
41157,0.006875646,0.76348823
41158,0.65089065,0.5659499
41159,0.2113212,0.40535486
41160,0.2769339,0.9381311
41161,0.011088316,0.024019357
41162,0.026503647,0.19671254
41163,0.14099702,0.12951589
41164,0.060930584,0.6915032
41165,0.9684516,0.8599689
41166,0.030201742,0.6443669
41167,0.044468254,0.985719
41168,0.026207525,0.22922955
41169,0.013819609,0.6300098
41170,0.407841,0.30397147
41171,0.93870556,0.94602406
41172,0.26638845,0.8327544
41173,0.02409339,0.017137116
41174,0.45595634,0.81652427
41175,0.043413587,0.587062
41176,0.029481422,0.07663076
41177,0.19855751,0.9609597
41178,0.0064177653,0.08631731
41179,0.027419407,0.07739344
41180,0.032553818,0.13692705
41181,0.056001373,0.40100756
41182,0.048091803,0.083601974
41183,0.05704172,0.08148816
41184,0.038100667,0.5948171
41185,0.06267192,0.19505
41186,0.013338671,0.71739775
41187,0.004718163,0.03474617
41188,0.8724701,0.96437776
41189,0.065333806,0.073266394
41190,0.23712318,0.82408834
41191,0.8599858,0.6342668
41192,0.04068778,0.111001946
41193,0.08493626,0.93707484
41194,0.07422243,0.6649665
41195,0.05437951,0.020796044
41196,0.09727607,0.7079241
41197,0.014292019,0.018907344
41198,0.29769272,0.9536666
41199,0.032126606,0.8530892
41200,0.081080616,0.090504296
41201,0.0039710887,0.018022794
41202,0.82613236,0.97235954
41203,0.39109918,0.8128979
41204,0.13313699,0.30601162
41205,0.009020876,0.010690867
41206,0.3778945,0.17896663
41207,0.005609438,0.027711224
41208,0.35775238,0.14394978
41209,0.2645519,0.80093116
41210,0.123620175,0.7760928
41211,0.0144299045,0.18202874
41212,0.16378543,0.51741326
41213,0.027575998,0.21016428
41214,0.87518847,0.96696824
41215,0.024058877,0.6029674
41216,0.04113781,0.19282754
41217,0.06336565,0.09916753
41218,0.020393606,0.1982275
41219,0.02860273,0.021222953
41220,0.22811837,0.01915289
41221,0.3581421,0.8856119
41222,0.02337839,0.9257304
41223,0.43013534,0.97445655
41224,0.039278537,0.5159619
41225,0.006788575,0.0016019181
41226,0.08383644,0.7347924
41227,0.04280902,0.0869953
41228,0.012919408,0.14093293
41229,0.09251415,0.28334355
41230,0.048371132,0.57274956
41231,0.075028844,0.22880454
41232,0.008178153,0.03339682
41233,0.0216771,0.63346404
41234,0.10351535,0.0650292
41235,0.9358511,0.93061686
41236,0.03255926,0.08699171
41237,0.6126179,0.76639956
41238,0.9829184,0.9615578
41239,0.009597756,0.042163372
41240,0.025766123,0.06914969
41241,0.0650048,0.14632303
41242,0.039883368,0.31546885
41243,0.025631517,0.08154952
41244,0.04350333,0.14346892
41245,0.20987374,0.39315474
41246,0.05465292,0.054551877
41247,0.069124945,0.1301127
41248,0.9653116,0.83980745
41249,0.88336927,0.8263887
41250,0.035994656,0.697775
41251,0.2407799,0.63648117
41252,0.18018304,0.9817129
41253,0.91570455,0.9962065
41254,0.037534095,0.038299996
41255,0.8450699,0.8903344
41256,0.08418529,0.6456869
41257,0.6687244,0.8896494
41258,0.0039158724,0.17866611
41259,0.6628004,0.2700368
41260,0.24863073,0.97713065
41261,0.07530323,0.74826205
41262,0.20673409,0.11584627
41263,0.0070830924,0.0475547
41264,0.7022346,0.89677274
41265,0.40952206,0.3204669
41266,0.012847034,0.003857864
41267,0.055862222,0.0919398
41268,0.05088642,0.30649295
41269,0.15947577,0.9613669
41270,0.004189125,0.29146683
41271,0.30380464,0.376477
41272,0.16232339,0.07913609
41273,0.004762497,0.036013015
41274,0.56944084,0.8048145
41275,0.09684968,0.03433892
41276,0.03775219,0.24558885
41277,0.066321015,0.2185762
41278,0.07078027,0.27384406
41279,0.02117167,0.10346421
41280,0.06411877,0.25058144
41281,0.49122694,0.7714202
41282,0.012105745,0.4239876
41283,0.05357551,0.24738267
41284,0.1484267,0.59818
41285,0.051234182,0.19701037
41286,0.010856167,0.0137059055
41287,0.60107756,0.78931373
41288,0.043767788,0.15896839
41289,0.1489113,0.8738898
41290,0.095915176,0.122818545
41291,0.18990672,0.94322634
41292,0.07367982,0.23522556
41293,0.13221034,0.076531895
41294,0.066765204,0.4069548
41295,0.005282198,0.20785728
41296,0.0011086367,0.046066307
41297,0.04966184,0.13245639
41298,0.18132809,0.7098481
41299,0.09942012,0.27286008
41300,0.0109252585,0.0816102
41301,0.26924312,0.018537732
41302,0.06801261,0.69343406
41303,0.0036682195,0.24408273
41304,0.4732735,0.5717468
41305,0.25947762,0.3174788
41306,0.022402555,0.6644624
41307,0.16084586,0.121459655
41308,0.008762866,0.03326827
41309,0.013038279,0.03230513
41310,0.6911294,0.9431991
41311,0.10960519,0.7358437
41312,0.04039353,0.027996937
41313,0.15009452,0.85418314
41314,0.10359742,0.8665918
41315,0.0051958635,0.086563125
41316,0.13130616,0.04416349
41317,0.08200843,0.30200198
41318,0.068534754,0.9014492
41319,0.06167795,0.05309366
41320,0.018254824,0.033457413
41321,0.6055697,0.46089652
41322,0.13139392,0.94483376
41323,0.021364441,0.36914402
41324,0.11705509,0.8901757
41325,0.11283254,0.16555691
41326,0.055418096,0.3275028
41327,0.0090500545,0.05258412
41328,0.10429105,0.106844455
41329,0.99480164,0.9953425
41330,0.0922446,0.35254318
41331,0.03933992,0.2676456
41332,0.033727184,0.9390409
41333,0.64653724,0.7045505
41334,0.013169112,0.9480967
41335,0.012531354,0.42268056
41336,0.058864888,0.009236717
41337,0.33773124,0.42307964
41338,0.030183367,0.068755075
41339,0.072228305,0.9629929
41340,0.78904164,0.95864874
41341,0.11075888,0.6129407
41342,0.0531453,0.84779185
41343,0.8306543,0.8553836
41344,0.77817553,0.89314663
41345,0.19939233,0.09874647
41346,0.008836369,0.026289461
41347,0.0762763,0.20655519
41348,0.13075992,0.24444434
41349,0.13820733,0.59584606
41350,0.8906754,0.9982722
41351,0.085022956,0.12772427
41352,0.65151185,0.8914784
41353,0.037117116,0.14768381
41354,0.12398021,0.44019654
41355,0.11265853,0.06519521
41356,0.04012228,0.92966944
41357,0.11626421,0.33082008
41358,0.032037284,0.28434393
41359,0.191157,0.33733857
41360,0.267463,0.10993291
41361,0.14304857,0.10903245
41362,0.1446903,0.23777273
41363,0.061025925,0.46305785
41364,0.043100886,0.0947539
41365,0.10316548,0.38187867
41366,0.029001826,0.12456527
41367,0.00143479,0.02487408
41368,0.006727646,0.92436105
41369,0.007231747,0.025523156
41370,0.069560364,0.19481193
41371,0.02636185,0.065329425
41372,0.009896162,0.6359362
41373,0.043531407,0.09739423
41374,0.09530816,0.047412552
41375,0.09195656,0.2771272
41376,0.060729474,0.8283754
41377,0.06065204,0.3230731
41378,0.334173,0.53066885
41379,0.060351636,0.2068453
41380,0.029177237,0.9226054
41381,0.0023789643,0.046270434
41382,0.24856059,0.17870624
41383,0.058575246,0.41605577
41384,0.02878828,0.15663676
41385,0.042676024,0.0388793
41386,0.021159787,0.122243226
41387,0.37404677,0.6449998
41388,0.009220703,0.76166064
41389,0.001141999,0.12904583
41390,0.040261373,0.93757385
41391,0.91965777,0.54782754
41392,0.10685882,0.14424634
41393,0.013840154,0.8526281
41394,0.25658774,0.11167472
41395,0.047809817,0.2299937
41396,0.054329418,0.17537044
41397,0.06439944,0.86968875
41398,0.6665342,0.824949
41399,0.014396551,0.9092184
41400,0.11673117,0.77747345
41401,0.018071763,0.78929406
41402,0.559672,0.70695144
41403,0.11905468,0.12697512
41404,0.022076622,0.9751535
41405,0.35030577,0.051095027
41406,0.34232455,0.80517006
41407,0.015205805,0.7771614
41408,0.024705553,0.71576536
41409,0.19456111,0.39307725
41410,0.102008335,0.50819373
41411,0.042946476,0.45818326
41412,0.06253046,0.30413297
41413,0.77540123,0.9487521
41414,0.05575674,0.87218505
41415,0.035152737,0.37581536
41416,0.081182145,0.20747028
41417,0.094448686,0.93438596
41418,0.15814751,0.030980341
41419,0.5483186,0.9615969
41420,0.02257144,0.7935206
41421,0.9400664,0.9688343
41422,0.3527529,0.9750931
41423,0.35474283,0.951425
41424,0.08335854,0.7767309
41425,0.72481406,0.87894917
41426,0.0062299776,0.019375164
41427,0.010766219,0.3623419
41428,0.04806936,0.56260467
41429,0.09631933,0.095983855
41430,0.1192961,0.15907422
41431,0.88579404,0.9155265
41432,0.03186391,0.19399199
41433,0.76566875,0.8977382
41434,0.014914594,0.07723748
41435,0.014974133,0.06396739
41436,0.44909045,0.77256864
41437,0.02250042,0.360504
41438,0.08139791,0.18723325
41439,0.015600598,0.034139838
41440,0.004711457,0.06597606
41441,0.008820242,0.47153243
41442,0.19115561,0.87269783
41443,0.015793245,0.09930184
41444,0.16908015,0.8844108
41445,0.22765787,0.26268604
41446,0.16955376,0.8950855
41447,0.56804854,0.93130076
41448,0.015285347,0.028722437
41449,0.046901602,0.811592
41450,0.23183104,0.14806512
41451,0.040258095,0.19065295
41452,0.009850363,0.6301705
41453,0.09099904,0.80555755
41454,0.7066997,0.9928948
41455,0.112962745,0.41112235
41456,0.9649202,0.93195397
41457,0.03689644,0.26720434
41458,0.31540602,0.14853229
41459,0.007936864,0.090421066
41460,0.27564463,0.740503
41461,0.26278076,0.96009433
41462,0.527935,0.2465266
41463,0.6139408,0.9378988
41464,0.09621639,0.09578996
41465,0.15320496,0.4290043
41466,0.023528803,0.098443486
41467,0.21159112,0.573755
41468,0.043688312,0.89708984
41469,0.30392793,0.2789751
41470,0.016856542,0.123991616
41471,0.51940244,0.86745846
41472,0.3792317,0.7873651
41473,0.86173654,0.9261261
41474,0.7177914,0.8970796
41475,0.107878566,0.6257777
41476,0.03738765,0.16197214
41477,0.2029855,0.5565401
41478,0.34421322,0.25699782
41479,0.50519,0.44543698
41480,0.057424042,0.24706943
41481,0.010680892,0.10331381
41482,0.027697988,0.13608076
41483,0.014139287,0.82276666
41484,0.0063601164,0.014929173
41485,0.0775774,0.22362666
41486,0.069809675,0.019886637
41487,0.6452865,0.864891
41488,0.035526954,0.1064633
41489,0.015632676,0.18647757
41490,0.009019338,0.82009
41491,0.18700081,0.7503485
41492,0.20358782,0.09191848
41493,0.70421106,0.6797797
41494,0.006533227,0.9364662
41495,0.09691733,0.28749132
41496,0.0215992,0.75314385
41497,0.019223206,0.27987617
41498,0.055889856,0.08221666
41499,0.34455174,0.40742844
41500,0.16628793,0.3027867
41501,0.28183073,0.8634026
41502,0.006692781,0.2812124
41503,0.25457105,0.061113436
41504,0.030569823,0.7383844
41505,0.037425242,0.7004396
41506,0.27900875,0.020531083
41507,0.0093086455,0.21534806
41508,0.07217049,0.13504776
41509,0.07136614,0.34299937
41510,0.0073873405,0.7125651
41511,0.11119908,0.3760856
41512,0.03781883,0.21716991
41513,0.24901775,0.66162306
41514,0.038291525,0.018721873
41515,0.07111024,0.16910037
41516,0.04085364,0.94846493
41517,0.062401526,0.10381032
41518,0.6477538,0.2520071
41519,0.1122242,0.7795854
41520,0.26842135,0.7184259
41521,0.06489692,0.7802024
41522,0.08430766,0.15137145
41523,0.0062393937,0.010614025
41524,0.050309952,0.91560906
41525,0.03732974,0.9384176
41526,0.03988401,0.32064435
41527,0.08513559,0.2379322
41528,0.3288457,0.97262156
41529,0.037322413,0.15551122
41530,0.002691064,0.01501388
41531,0.80746293,0.82911843
41532,0.8579698,0.33447534
41533,0.33767253,0.477616
41534,0.40099967,0.910859
41535,0.055775687,0.05233932
41536,0.6195348,0.9528176
41537,0.4340499,0.42064893
41538,0.43710345,0.8906102
41539,0.13394576,0.8896605
41540,0.09934725,0.31893322
41541,0.88051367,0.9624123
41542,0.2528447,0.29440942
41543,0.08928655,0.3661497
41544,0.028345978,0.0831765
41545,0.059581134,0.49643618
41546,0.083050326,0.36697075
41547,0.019645846,0.7527789
41548,0.35624143,0.8019229
41549,0.015902324,0.33931127
41550,0.42826673,0.8521072
41551,0.031893026,0.8405593
41552,0.08524993,0.5801984
41553,0.0581393,0.16982962
41554,0.17774539,0.545454
41555,0.19204907,0.08770586
41556,0.3421404,0.5923664
41557,0.3074706,0.9658311
41558,0.9709618,0.95586216
41559,0.0935746,0.289285
41560,0.0016585648,0.7100852
41561,0.81509453,0.31383133
41562,0.26269644,0.3289712
41563,0.012140271,0.59282166
41564,0.15877418,0.32555735
41565,0.030422868,0.16401349
41566,0.05454492,0.43344936
41567,0.619248,0.82181245
41568,0.36135438,0.60329926
41569,0.0098809,0.21163037
41570,0.011732469,0.97438556
41571,0.028777834,0.06084441
41572,0.031216003,0.12085079
41573,0.12854075,0.78521764
41574,0.0021969394,0.01209472
41575,0.6045724,0.9434656
41576,0.76971954,0.33492458
41577,0.01048355,0.9019682
41578,0.028124169,0.2236289
41579,0.028077267,0.09181408
41580,0.037528902,0.7332723
41581,0.055398006,0.052293424
41582,0.29307756,0.33996746
41583,0.023112684,0.5790296
41584,0.027748281,0.9663948
41585,0.4696727,0.9025587
41586,0.005250427,0.11223621
41587,0.23249613,0.5500794
41588,0.45108566,0.24714501
41589,0.87698334,0.92861867
41590,0.090347454,0.18247293
41591,0.0813582,0.8905273
41592,0.16711639,0.699853
41593,0.0036851014,0.46566424
41594,0.11396131,0.0666413
41595,0.120798536,0.28975496
41596,0.75920254,0.89203036
41597,0.11487062,0.10074877
41598,0.9737908,0.99269533
41599,0.013482145,0.8334919
41600,0.015383987,0.040287692
41601,0.21524578,0.41514617
41602,0.015571196,0.8006892
41603,0.010426846,0.037847973
41604,0.81033504,0.5026366
41605,0.057377204,0.45956278
41606,0.016715845,0.019201731
41607,0.09628095,0.21662998
41608,0.025352392,0.6623582
41609,0.016921693,0.16025189
41610,0.025625926,0.21529005
41611,0.10833576,0.5811948
41612,0.10212995,0.5570801
41613,0.8893228,0.92229205
41614,0.764541,0.97855204
41615,0.83398265,0.9558274
41616,0.7900462,0.93677664
41617,0.020464247,0.946492
41618,0.96280766,0.9974306
41619,0.16216937,0.19187091
41620,0.034501676,0.06877442
41621,0.12150373,0.6558077
41622,0.54000163,0.68621314
41623,0.22542284,0.63989574
41624,0.6735815,0.46899417
41625,0.9627053,0.7460839
41626,0.00065500085,0.0021796352
41627,0.047244184,0.05844003
41628,0.10437977,0.18376058
41629,0.07954343,0.10790753
41630,0.05076898,0.50350654
41631,0.56558174,0.6878998
41632,0.30975974,0.7951069
41633,0.022726338,0.16107394
41634,0.14879149,0.22439028
41635,0.8988364,0.8208611
41636,0.027995503,0.013938385
41637,0.10311802,0.15725334
41638,0.008800226,0.053799864
41639,0.0390799,0.627912
41640,0.57788736,0.9077365
41641,0.35865685,0.704569
41642,0.024440581,0.08500201
41643,0.14107972,0.2201832
41644,0.040520545,0.15012684
41645,0.012553093,0.89816606
41646,0.098956555,0.90830714
41647,0.018223621,0.8307179
41648,0.05644603,0.06405364
41649,0.07755098,0.33652455
41650,0.20212387,0.8587515
41651,0.06088021,0.9725461
41652,0.24473873,0.8770848
41653,0.0013526651,0.005131783
41654,0.011008737,0.14744692
41655,0.0012545753,0.013432925
41656,0.18540269,0.30393234
41657,0.063710116,0.25316656
41658,0.42834362,0.84383756
41659,0.15369995,0.79087853
41660,0.11811893,0.89373153
41661,0.21379745,0.6805159
41662,0.006136004,0.39892942
41663,0.007288522,0.012620303
41664,0.94132096,0.915303
41665,0.042635217,0.10049603
41666,0.13216724,0.9239733
41667,0.012674881,0.17710488
41668,0.023896124,0.18562262
41669,0.02166672,0.020402234
41670,0.2783217,0.25655404
41671,0.00047282537,0.007077551
41672,0.07558436,0.062988475
41673,0.0005445988,0.02321643
41674,0.0086633265,0.08496738
41675,0.102187075,0.14608452
41676,0.031672798,0.08589198
41677,0.32519433,0.8943981
41678,0.026002003,0.1640728
41679,0.08588926,0.14449918
41680,0.15033919,0.09905469
41681,0.94161034,0.9741707
41682,0.012262523,0.10570204
41683,0.0432119,0.17795107
41684,0.3376966,0.56729245
41685,0.022477219,0.5592169
41686,0.3123033,0.115871
41687,0.005067193,0.12826066
41688,0.01804857,0.18079889
41689,0.18538406,0.049800307
41690,0.13966171,0.43171474
41691,0.35503685,0.91272837
41692,0.037768666,0.14620814
41693,0.7478235,0.20185287
41694,0.049405146,0.031842366
41695,0.23732342,0.82931167
41696,0.02777549,0.017753754
41697,0.037753418,0.15771824
41698,0.09340119,0.27908504
41699,0.033357512,0.032083437
41700,0.004243237,0.05549684
41701,0.92724013,0.8048809
41702,0.600891,0.30647662
41703,0.12899725,0.05111529
41704,0.09032478,0.25276348
41705,0.025236472,0.3043911
41706,0.41630337,0.8438818
41707,0.017495159,0.033480242
41708,0.02718156,0.25578856
41709,0.92529625,0.87840503
41710,0.29509825,0.28714457
41711,0.7984746,0.7360566
41712,0.14773664,0.75693536
41713,0.1665372,0.9791296
41714,0.48211682,0.2996874
41715,0.037817653,0.119002715
41716,0.020225577,0.1266817
41717,0.17674488,0.022200182
41718,0.13745812,0.27753216
41719,0.044580348,0.2526231
41720,0.38343763,0.7863279
41721,0.0034104718,0.12717707
41722,0.020888872,0.08960221
41723,0.02375399,0.9475041
41724,0.21412355,0.21827155
41725,0.21767743,0.9754724
41726,0.12953739,0.03581202
41727,0.8287157,0.8132622
41728,0.0073890714,0.10387202
41729,0.010661963,0.07093251
41730,0.015015989,0.029100077
41731,0.004430693,0.82584864
41732,0.05126095,0.04054498
41733,0.042126138,0.8365584
41734,0.27847102,0.10940913
41735,0.01996413,0.06467342
41736,0.021561489,0.22300623
41737,0.052605644,0.06370844
41738,0.007042379,0.8239716
41739,0.2176068,0.706227
41740,0.07459831,0.23266928
41741,0.01562589,0.81496185
41742,0.014497413,0.058836654
41743,0.031482924,0.80394816
41744,0.3184535,0.29791987
41745,0.003245038,0.07277298
41746,0.046446193,0.09516721
41747,0.9559975,0.87800574
41748,0.060773212,0.5881406
41749,0.12387202,0.42424384
41750,0.016192818,0.5426797
41751,0.50150406,0.82252103
41752,0.0204003,0.044340707
41753,0.013144997,0.6251012
41754,0.4436539,0.6505952
41755,0.19682828,0.27146798
41756,0.014888532,0.16469051
41757,0.5308631,0.8382496
41758,0.08314989,0.5645496
41759,0.029825611,0.33224547
41760,0.25888014,0.2764138
41761,0.66964406,0.97847605
41762,0.012967847,0.032350518
41763,0.11127079,0.13565646
41764,0.053175613,0.4213577
41765,0.011902123,0.114625454
41766,0.033128016,0.68841565
41767,0.040909268,0.9791542
41768,0.62032866,0.90803254
41769,0.03233394,0.7053564
41770,0.17649312,0.20641097
41771,0.18549308,0.076842226
41772,0.3232754,0.47517902
41773,0.018232219,0.16825521
41774,0.37362188,0.915227
41775,0.023786975,0.26057988
41776,0.04711892,0.0376281
41777,0.8173482,0.89222306
41778,0.007923,0.32757273
41779,0.007161714,0.0903677
41780,0.01863981,0.14449766
41781,0.013332083,0.066392116
41782,0.0064713154,0.068845466
41783,0.022800144,0.09011561
41784,0.032764338,0.12743324
41785,0.03743897,0.056982677
41786,0.029394805,0.15926664
41787,0.020407783,0.7769989
41788,0.05699644,0.05566207
41789,0.1577891,0.40755776
41790,0.14643489,0.95626295
41791,0.329027,0.39938214
41792,0.14447403,0.30077317
41793,0.26311487,0.5855624
41794,0.018020567,0.49613237
41795,0.015397159,0.008212676
41796,0.94983196,0.9796435
41797,0.12956025,0.30706644
41798,0.14201595,0.88380975
41799,0.83289486,0.9635523
41800,0.009974846,0.008661992
41801,0.0033512688,0.697642
41802,0.013114753,0.036241442
41803,0.012764372,0.1810146
41804,0.20038028,0.9993332
41805,0.007662702,0.009175287
41806,0.10983811,0.5155482
41807,0.0233686,0.042625967
41808,0.03458308,0.37768087
41809,0.24398476,0.2813134
41810,0.57282543,0.21494891
41811,0.04653608,0.20258553
41812,0.10585485,0.0312882
41813,0.09578311,0.38074398
41814,0.01733822,0.8672174
41815,0.10399879,0.44292378
41816,0.04093562,0.035701476
41817,0.087222934,0.02219093
41818,0.012706129,0.92111397
41819,0.10157276,0.82260084
41820,0.015404166,0.06408455
41821,0.015378801,0.17192264
41822,0.003622928,0.009270431
41823,0.015148717,0.17349194
41824,0.0074693244,0.07829686
41825,0.13728629,0.42917636
41826,0.01866782,0.1467009
41827,0.096729994,0.41039294
41828,0.3045217,0.92244947
41829,0.010562372,0.061109837
41830,0.40797257,0.9776163
41831,0.032196954,0.20722751
41832,0.007946556,0.2220803
41833,0.010472757,0.09252616
41834,0.40691593,0.7871063
41835,0.42828366,0.9704138
41836,0.3063172,0.13617225
41837,0.059595805,0.07047521
41838,0.023663618,0.10588027
41839,0.023994846,0.77625793
41840,0.85376585,0.96381676
41841,0.10259452,0.76081544
41842,0.27300283,0.15355167
41843,0.07986898,0.97087204
41844,0.0012458379,0.039546974
41845,0.048309643,0.17904486
41846,0.01680966,0.025877334
41847,0.18550687,0.09348058
41848,0.18195781,0.9660696
41849,0.04212203,0.32969248
41850,0.11189582,0.27943787
41851,0.05699267,0.8415014
41852,0.037317887,0.06809656
41853,0.019918341,0.09949215
41854,0.12238459,0.25151816
41855,0.7255121,0.9526539
41856,0.4670743,0.9960705
41857,0.14882728,0.20021878
41858,0.5396249,0.18391237
41859,0.80946696,0.13509627
41860,0.18922319,0.94697785
41861,0.047442842,0.31014258
41862,0.016497495,0.11514048
41863,0.040505413,0.6079472
41864,0.009458405,0.41543418
41865,0.9121536,0.93476695
41866,0.33842593,0.45142695
41867,0.6618204,0.9233867
41868,0.052255105,0.6374567
41869,0.03719957,0.25952575
41870,0.06810267,0.24952374
41871,0.18910909,0.8876472
41872,0.031244777,0.88617444
41873,0.7472876,0.6908974
41874,0.04293566,0.44480285
41875,0.049140457,0.9284913
41876,0.046283524,0.024101542
41877,0.009623967,0.24776338
41878,0.9898633,0.996433
41879,0.0416357,0.9227117
41880,0.25490886,0.48661354
41881,0.049428392,0.024388917
41882,0.21954304,0.3384312
41883,0.09715142,0.4536704
41884,0.02650737,0.11063698
41885,0.76647574,0.8959892
41886,0.018336436,0.07405541
41887,0.23810266,0.88778204
41888,0.018608596,0.8349856
41889,0.015455265,0.13395955
41890,0.025483236,0.024362016
41891,0.011780501,0.0706122
41892,0.12678398,0.1876697
41893,0.063551895,0.8931974
41894,0.010768804,0.123853534
41895,0.40237188,0.29244795
41896,0.075073995,0.6772434
41897,0.07086818,0.3223347
41898,0.030192073,0.07271099
41899,0.034960248,0.10207316
41900,0.91153127,0.864554
41901,0.032290008,0.12565596
41902,0.26091957,0.76630247
41903,0.21268441,0.83080304
41904,0.15204953,0.9495261
41905,0.029806301,0.20024
41906,0.030913353,0.5057021
41907,0.8941931,0.9454798
41908,0.014442489,0.043629996
41909,0.9855848,0.94559324
41910,0.7275856,0.9228481
41911,0.0695092,0.21631423
41912,0.0038310126,0.4173752
41913,0.048821907,0.09230801
41914,0.040995512,0.5155919
41915,0.0130439615,0.07735161
41916,0.009647087,0.10152247
41917,0.065460235,0.14709848
41918,0.91811466,0.9468368
41919,0.06467868,0.2881042
41920,0.0035544776,0.028831888
41921,0.12495983,0.8869393
41922,0.039076716,0.0715886
41923,0.13356902,0.9524262
41924,0.0007198108,0.036250535
41925,0.031852692,0.6073394
41926,0.4721058,0.92091984
41927,0.29536232,0.4936386
41928,0.18954612,0.18124542
41929,0.6041776,0.23814413
41930,0.14428173,0.7420665
41931,0.0043266164,0.116964035
41932,0.51728594,0.82561016
41933,0.87590307,0.5153711
41934,0.08807748,0.68975574
41935,0.021310143,0.15223888
41936,0.0035360272,0.017319918
41937,0.58353055,0.98461366
41938,0.40771544,0.4689736
41939,0.02368376,0.17209926
41940,0.012546066,0.15922685
41941,0.86422,0.93980837
41942,0.017081771,0.33476242
41943,0.05275698,0.081273474
41944,0.028119596,0.102766074
41945,0.7203416,0.8908191
41946,0.13745601,0.30288026
41947,0.03449893,0.13954821
41948,0.060343836,0.186349
41949,0.07276944,0.18331248
41950,0.5823186,0.5669793
41951,0.058738608,0.74312335
41952,0.014467175,0.13200139
41953,0.054834183,0.9301803
41954,0.30135742,0.2823537
41955,0.040733032,0.15495779
41956,0.059320804,0.4467143
41957,0.08384093,0.1966452
41958,0.6235267,0.9609764
41959,0.086600676,0.90566707
41960,0.25882825,0.46936774
41961,0.8460848,0.88875884
41962,0.028474012,0.10125845
41963,0.02447061,0.418624
41964,0.17617854,0.81822443
41965,0.061926182,0.91393685
41966,0.13706279,0.94048613
41967,0.016458694,0.3888094
41968,0.013991293,0.06154424
41969,0.044912625,0.060049377
41970,0.06426086,0.10818654
41971,0.9843848,0.98626155
41972,0.114857875,0.85266227
41973,0.21572283,0.92372745
41974,0.038909573,0.13799267
41975,0.08090385,0.3598174
41976,0.004585357,0.9265266
41977,0.02625215,0.02109447
41978,0.18451096,0.104927994
41979,0.6589279,0.94778293
41980,0.06384936,0.83531755
41981,0.004700971,0.040974427
41982,0.40426654,0.54723775
41983,0.0094578555,0.23947576
41984,0.29111868,0.9543345
41985,0.953106,0.95124584
41986,0.05631456,0.41703877
41987,0.92403746,0.61857873
41988,0.005298212,0.1850764
41989,0.9138161,0.3913854
41990,0.2969932,0.056706794
41991,0.521079,0.5799416
41992,0.16643432,0.9890093
41993,0.2946554,0.4824103
41994,0.021643365,0.039013356
41995,0.85123813,0.81973785
41996,0.040273592,0.5455917
41997,0.1407284,0.34753293
41998,0.26936188,0.34844312
41999,0.63290447,0.6486218
42000,0.03902055,0.039713483
42001,0.053305466,0.86800134
42002,0.011458374,0.09398932
42003,0.11433376,0.1089985
42004,0.49451008,0.44239298
42005,0.23539093,0.40413293
42006,0.16774552,0.6448809
42007,0.0371319,0.9220231
42008,0.072496645,0.08458066
42009,0.2501081,0.9299269
42010,0.013179321,0.48409224
42011,0.007362319,0.2547267
42012,0.006562642,0.089227095
42013,0.028981784,0.9181624
42014,0.11769539,0.20978379
42015,0.0036751742,0.21797334
42016,0.055032227,0.9715064
42017,0.4449208,0.98482
42018,0.35883477,0.069748275
42019,0.7348991,0.8116895
42020,0.0082296,0.10697622
42021,0.014365224,0.6515771
42022,0.805752,0.9359075
42023,0.23967934,0.8175165
42024,0.0046824645,0.005510251
42025,0.07088386,0.6325929
42026,0.7017708,0.8427609
42027,0.0670831,0.54895973
42028,0.035205554,0.4315701
42029,0.008962356,0.08881919
42030,0.0079157725,0.118734665
42031,0.079534054,0.18555242
42032,0.72279453,0.64771974
42033,0.13212,0.13502951
42034,0.075129524,0.15448494
42035,0.052179433,0.048790183
42036,0.031259026,0.15025564
42037,0.083684936,0.47260866
42038,0.09775732,0.96580815
42039,0.0227343,0.21539572
42040,0.7050772,0.95339394
42041,0.77655154,0.9697901
42042,0.042730525,0.1093226
42043,0.030316904,0.06796672
42044,0.14291981,0.40247494
42045,0.34251818,0.5662252
42046,0.024905236,0.17964797
42047,0.2253805,0.21615513
42048,0.15234528,0.036399603
42049,0.25902778,0.47569805
42050,0.026118277,0.2895123
42051,0.10115351,0.7738257
42052,0.165063,0.2903259
42053,0.061612863,0.33886024
42054,0.22689143,0.90592724
42055,0.5138283,0.7744494
42056,0.053272363,0.4135097
42057,0.11136314,0.9501702
42058,0.82065296,0.7909115
42059,0.043087564,0.124509096
